book_id,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,publication_year,publication_year_flag,average_rating_flag,num_pages_raw,page_length_bucket,media_type_hint,num_pages_capped,ratings_count_raw,ratings_count_capped,text_reviews_count_raw,text_reviews_count_capped,authors_raw,authors_clean,canonical_book_id,is_duplicate
177,"A Wrinkle in Time: A Guide for Using ""A Wrinkle in Time"" in the Classroom",John Carratello / Patty Carratello / Theresa Wright,4.0,1557344035,9781557344038,eng,48,17,0,1991-09-28,Teacher Created Resources,1991,,,48,,,48,17,17,0,0,John Carratello/Patty Carratello/Theresa Wright,John Carratello/Patty Carratello/Theresa Wright,177,False
180,Wrinkles in Time,George Smoot / Keay Davidson,4.01,0380720442,9780380720446,eng,360,1035,23,1994-10-01,Harper Perennial,1994,,,360,,,360,1035,1035,23,23,George Smoot/Keay Davidson,George Smoot/Keay Davidson,180,False
181,A Wrinkle in Time: With Related Readings (A Wrinkle in Time Quintet #1),Madeleine L'Engle,4.0,0821925326,9780821925324,eng,250,36,6,2002-05-01,EMC/Paradigm Publishing,2002,,,250,,,250,36,36,6,6,Madeleine L'Engle,Madeleine L'Engle,181,False
182,Literature Circle Guide: A Wrinkle in Time,Tara MacCarthy,3.6,043927169X,9780439271691,eng,32,15,0,2002-01-01,Teaching Resources,2002,,,32,,,32,15,15,0,0,Tara MacCarthy,Tara MacCarthy,182,False
201,Una arruga en el tiempo – A Wrinkle in Time,Madeleine L'Engle,4.0,0606105263,9780606105262,spa,205,6,1,1984-06-01,Turtleback Books,1984,,,205,,,205,6,6,1,1,Madeleine L'Engle,Madeleine L'Engle,201,False
204,The Long Shadow (The Morland Dynasty  #6),Cynthia Harrod-Eagles,4.12,0751506435,9780751506433,eng,367,376,17,1994-06-01,Little  Brown Book Group,1994,,,367,,,367,376,376,17,17,Cynthia Harrod-Eagles,Cynthia Harrod-Eagles,204,False
205,A Long Shadow (Inspector Ian Rutledge  #8),Charles Todd,4.11,006078671X,9780060786717,eng,352,3086,237,2006-01-03,William Morrow,2006,,,352,,,352,3086,3086,237,237,Charles Todd,Charles Todd,205,False
207,Long Way Round: Chasing Shadows Across the World,Ewan McGregor / Charley Boorman / Robert Uhlig,3.94,0743499344,9780743499347,en-US,320,352,44,2005-11-01,Atria Books,2005,,,320,,,320,352,352,44,44,Ewan McGregor/Charley Boorman/Robert Uhlig,Ewan McGregor/Charley Boorman/Robert Uhlig,207,False
208,A Shadow in Summer (Long Price Quartet  #1),Daniel Abraham,3.6,0765313405,9780765313409,eng,331,9852,633,2006-03-07,Tor Books,2006,,,331,,,331,9852,9852,633,633,Daniel Abraham,Daniel Abraham,208,False
213,New Hope for the Dead (Hoke Mosely #2),Charles Willeford / James Lee Burke,3.9,1400032490,9781400032495,eng,244,821,78,2004-08-10,Vintage Crime/Black Lizard,2004,,,244,,,244,821,821,78,78,Charles Willeford/James Lee Burke,Charles Willeford/James Lee Burke,213,False
214,Sideswipe: A Hoke Moseley Novel,Charles Willeford / Lawrence Block,4.05,1400032482,9781400032488,eng,215,731,72,2005-03-08,Vintage Crime/Black Lizard,2005,,,215,,,215,731,731,72,72,Charles Willeford/Lawrence Block,Charles Willeford/Lawrence Block,214,False
216,Miami Blues (Hoke Moseley #1),Charles Willeford / Elmore Leonard,3.94,1400032466,9781400032464,eng,191,2897,178,2004-08-10,Vintage Crime/Black Lizard,2004,,,191,,,191,2897,2897,178,178,Charles Willeford/Elmore Leonard,Charles Willeford/Elmore Leonard,216,False
230,The Burnt Orange Heresy (Vintage Crime/Black Lizard),Charles Willeford,3.89,0679732527,9780679732525,eng,144,98,11,1990-10-03,Vintage,1990,,,144,,,144,98,98,11,11,Charles Willeford,Charles Willeford,230,False
231,I am Charlotte Simmons,Tom Wolfe,3.42,0312424442,9780312424442,eng,738,20888,1688,2005-08-30,Picador USA,2005,,,738,,,738,20888,20888,1688,1688,Tom Wolfe,Tom Wolfe,231,False
237,Poetry for Young People: Edward Lear,Edward Lear / Laura Huliska-Beith / Edward Mendelson,3.91,0806930772,9780806930770,eng,48,66,19,2001-10-01,Sterling,2001,,,48,,,48,66,66,19,19,Edward Lear/Laura Huliska-Beith/Edward Mendelson,Edward Lear/Laura Huliska-Beith/Edward Mendelson,237,False
244,The Puffin Book of Nonsense Verse,Quentin Blake,4.02,0140366601,9780140366600,eng,287,81,6,1996-10-03,Puffin,1996,,,287,,,287,81,81,6,6,Quentin Blake,Quentin Blake,244,False
245,Henry Miller on Writing,Henry Miller / Thomas H. Moore,4.22,0811201120,9780811201124,eng,217,981,52,1964-02-01,New Directions Publishing,1964,,,217,,,217,981,981,52,52,Henry Miller/Thomas H. Moore,Henry Miller/Thomas H. Moore,245,False
247,Quiet Days in Clichy,Henry Miller,3.69,080213016X,9780802130167,eng,154,3381,141,1994-01-13,Grove Press,1994,,,154,,,154,3381,3381,141,141,Henry Miller,Henry Miller,247,False
249,Tropic of Cancer,Henry Miller / Jiří Níl,3.68,0802131786,9780802131782,eng,318,53206,2376,1994-01-06,Grove Press,1994,,,318,,,318,53206,53206,2376,2376,Henry Miller/Jiří Níl,Henry Miller/Jiří Níl,249,False
250,Tropic of Capricorn,Henry Miller,3.78,0802151825,9780802151827,eng,348,14872,459,1994-01-13,Grove Press,1994,,,348,,,348,14872,14872,459,459,Henry Miller,Henry Miller,250,False
251,Nexus (The Rosy Crucifixion  #3),Henry Miller,4.1,0802151787,9780802151780,eng,316,3261,58,1994-01-13,Grove Press,1994,,,316,,,316,3261,3261,58,58,Henry Miller,Henry Miller,251,False
252,Sexus (The Rosy Crucifixion  #1),Henry Miller,3.98,0802151809,9780802151803,eng,506,7805,251,1994-01-12,Grove Press,1994,,,506,,,506,7805,7805,251,251,Henry Miller,Henry Miller,252,False
253,The Air-Conditioned Nightmare,Henry Miller,3.83,0811201066,9780811201063,eng,292,2699,142,1970-01-17,New Directions,1970,,,292,,,292,2699,2699,142,142,Henry Miller,Henry Miller,253,False
264,The Portrait of a Lady,Henry James / Patricia Crick,3.78,0141439637,9780141439631,eng,797,61640,1951,2003-09-30,Penguin Classics,2003,,,797,,,797,61640,61640,1951,1951,Henry James/Patricia Crick,Henry James/Patricia Crick,264,False
269,The Portrait of a Lady,Henry James / Gabriel Brownstein / Mary Cregan,3.78,1593080964,9781593080969,eng,635,392,41,2004-01-16,Barnes  Noble Classics,2004,,,635,,,635,392,392,41,41,Henry James/Gabriel Brownstein/Mary Cregan,Henry James/Gabriel Brownstein/Mary Cregan,269,False
277,Writing,Marguerite Duras,3.75,1571290532,9781571290533,eng,91,778,44,1999-05-06,Brookline Books,1999,,,91,,,91,778,778,44,44,Marguerite Duras,Marguerite Duras,277,False
278,The War,Marguerite Duras / Barbara Bray,3.85,1565842219,9781565842212,eng,192,963,65,1994-08-01,The New Press,1994,,,192,,,192,963,963,65,65,Marguerite Duras/Barbara Bray,Marguerite Duras/Barbara Bray,278,False
280,The Ravishing of Lol Stein,Marguerite Duras / Richard Seever,3.66,0394743040,9780394743042,en-US,181,2057,128,1986-03-12,Pantheon,1986,,,181,,,181,2057,2057,128,128,Marguerite Duras/Richard Seever,Marguerite Duras/Richard Seever,280,False
285,Love Letters,Kahlil Gibran / Suheil Bushrui / Salma H. Al-Kuzbari,3.68,1851681825,9781851681822,eng,178,203,8,1999-07-01,One World (UK),1999,,,178,,,178,203,203,8,8,Kahlil Gibran/Suheil Bushrui/Salma H. Al-Kuzbari,Kahlil Gibran/Suheil Bushrui/Salma H. Al-Kuzbari,285,False
288,Kahlil Gibran: His Life and World,Jean Gibran / جبران خليل جبران / Kahlil Gibran,4.21,156656249X,9781566562492,eng,464,35,2,1998-04-01,Interlink Publishing Group,1998,,,464,,,464,35,35,2,2,Jean Gibran/جبران خليل جبران/Kahlil Gibran,Jean Gibran/جبران خليل جبران/Kahlil Gibran,288,False
289,The Beloved: Reflections on the Path of the Heart,Kahlil Gibran / John Walbridge / Robin Waterfield,4.19,014019553X,9780140195538,eng,102,328,16,1998-01-01,Penguin Books,1998,,,102,,,102,328,328,16,16,Kahlil Gibran/John Walbridge/Robin Waterfield,Kahlil Gibran/John Walbridge/Robin Waterfield,289,False
290,Jesus the Son of Man,Kahlil Gibran / جبران خليل جبران,3.98,0394431243,9780394431246,eng,216,1308,82,1995-02-21,Knopf,1995,,,216,,,216,1308,1308,82,82,Kahlil Gibran/جبران خليل جبران,Kahlil Gibran/جبران خليل جبران,290,False
291,The Broken Wings,Kahlil Gibran / جبران خليل جبران / Anthony Rizcallah Ferris,3.92,0806501901,9780806501901,eng,132,6432,517,2003-03-03,Citadel,2003,,,132,,,132,6432,6432,517,517,Kahlil Gibran/جبران خليل جبران/Anthony Rizcallah Ferris,Kahlil Gibran/جبران خليل جبران/Anthony Rizcallah Ferris,291,False
292,Sand and Foam,Kahlil Gibran / جبران خليل جبران,4.08,067943920X,9780679439202,eng,100,3015,217,2011-06-14,Knopf,2011,,,100,,,100,3015,3015,217,217,Kahlil Gibran/جبران خليل جبران,Kahlil Gibran/جبران خليل جبران,292,False
295,Treasure Island,Robert Louis Stevenson,3.83,0753453800,9780753453803,eng,311,318753,6734,2001-09-15,Kingfisher,2001,,,311,,,311,318753,318753,6734,6734,Robert Louis Stevenson,Robert Louis Stevenson,295,False
296,Treasure Island,Robert Louis Stevenson / Scott McKowen,3.83,1402714572,9781402714573,en-US,213,420,42,2004-10-01,Sterling Children's Books,2004,,,213,,,213,420,420,42,42,Robert Louis Stevenson/Scott McKowen,Robert Louis Stevenson/Scott McKowen,296,False
297,Treasure Island,Robert Louis Stevenson,3.83,1416500294,9781416500292,eng,245,5967,276,2005-06-01,Simon & Schuster,2005,,,245,,,245,5967,5967,276,276,Robert Louis Stevenson,Robert Louis Stevenson,297,False
298,Treasure Island,Robert Louis Stevenson / N.C. Wyeth / Timothy Meis,3.83,0689854684,9780689854682,eng,64,104,14,2003-07-01,Atheneum Books for Young Readers,2003,,,64,,,64,104,104,14,14,Robert Louis Stevenson/N.C. Wyeth/Timothy Meis,Robert Louis Stevenson/N.C. Wyeth/Timothy Meis,298,False
299,Treasure Island,Robert Louis Stevenson / Milo Winter,3.83,0517221144,9780517221143,en-US,272,56,4,2002-09-03,Gramercy Books,2002,,,272,,,272,56,56,4,4,Robert Louis Stevenson/Milo Winter,Robert Louis Stevenson/Milo Winter,299,False
302,Treasure Island (Great Illustrated Classics),Deidre S. Laiken / A.J. McAllister / Robert Louis Stevenson,4.05,1577658051,9781577658054,eng,232,91,16,2006-01-31,Abdo Publishing Company,2006,,,232,,,232,91,91,16,16,Deidre S. Laiken/A.J. McAllister/Robert Louis Stevenson,Deidre S. Laiken/A.J. McAllister/Robert Louis Stevenson,302,False
313,100 Years of Lynchings,Ralph Ginzburg,4.61,0933121180,9780933121188,eng,270,88,4,1996-11-22,Black Classic Press,1996,,,270,,,270,88,88,4,4,Ralph Ginzburg,Ralph Ginzburg,313,False
324,Cien años de soledad,Gabriel García Márquez,4.07,0785950109,9780785950103,spa,448,63,7,1990-01-01,French & European,1990,,,448,,,448,63,63,7,7,Gabriel García Márquez,Gabriel García Márquez,324,False
330,On Beyond Zebra!,Dr. Seuss,4.04,0394800842,9780394800844,eng,64,2815,164,1955-09-12,Random House Books for Young Readers,1955,,,64,,,64,2815,2815,164,164,Dr. Seuss,Dr. Seuss,330,False
332,The Wedding Clause,Debbie Raleigh,3.6,0821778250,9780821778258,eng,256,95,13,2005-06-07,Zebra,2005,,,256,,,256,95,95,13,13,Debbie Raleigh,Debbie Raleigh,332,False
333,The Zebra Wall,Kevin Henkes,3.44,0060733039,9780060733032,eng,147,217,24,2005-02-15,Greenwillow Books,2005,,,147,,,147,217,217,24,24,Kevin Henkes,Kevin Henkes,333,False
337,El perfume: Historia de un asesino,Patrick Süskind,4.02,8432216062,9788432216060,spa,239,4136,255,2002-06-01,Booket,2002,,,239,,,239,4136,4136,255,255,Patrick Süskind,Patrick Süskind,337,False
348,The Door Into Summer,Robert A. Heinlein,4.01,0345413997,9780345413994,eng,304,17232,649,1997-06-17,Del Rey,1997,,,304,,,304,17232,17232,649,649,Robert A. Heinlein,Robert A. Heinlein,348,False
350,Stranger in a Strange Land,Robert A. Heinlein,3.92,0441788386,9780441788385,eng,528,251872,6241,1991-10-01,Ace,1991,,,528,,,528,251872,251872,6241,6241,Robert A. Heinlein,Robert A. Heinlein,350,False
354,To Sail Beyond the Sunset,Robert A. Heinlein,3.87,0441748600,9780441748600,en-US,434,10293,193,1988-06-01,Ace Books,1988,,,434,,,434,10293,10293,193,193,Robert A. Heinlein,Robert A. Heinlein,354,False
355,Job: A Comedy of Justice,Robert A. Heinlein,3.78,0345316509,9780345316509,en-US,439,15970,438,1985-10-12,Del Rey,1985,,,439,,,439,15970,15970,438,438,Robert A. Heinlein,Robert A. Heinlein,355,False
356,Time for the Stars (Heinlein's Juveniles  #10),Robert A. Heinlein,3.97,0765314932,9780765314932,eng,256,6898,200,2006-08-08,Tor Books,2006,,,256,,,256,6898,6898,200,200,Robert A. Heinlein,Robert A. Heinlein,356,False
357,The Long Dark Tea-Time of the Soul (Dirk Gently  #2),Douglas Adams,4.06,0671742515,9780671742515,en-US,307,67803,1401,1991-02-15,Pocket Books,1991,,,307,,,307,67803,67803,1401,1401,Douglas Adams,Douglas Adams,357,False
359,The Salmon of Doubt (Dirk Gently  #3),Douglas Adams,3.93,0345455290,9780345455291,eng,298,22091,746,2005-04-26,Del Rey,2005,,,298,,,298,22091,22091,746,746,Douglas Adams,Douglas Adams,359,False
362,Wish You Were Here: The Official Biography of Douglas Adams,Nick Webb,4.14,0345476514,9780345476517,eng,368,2623,49,2005-12-27,Del Rey,2005,,,368,,,368,2623,2623,49,49,Nick  Webb,Nick Webb,362,False
367,Douglas Adams's Starship Titanic,Terry Jones,3.6,0345368436,9780345368430,eng,256,885,84,1998-10-27,Ballantine Books,1998,,,256,,,256,885,885,84,84,Terry Jones,Terry Jones,367,False
377,Salmon of Doubt: Hitchhiking the Galaxy One Last Time,Douglas Adams / Christopher Cerf,3.93,1417622857,9781417622856,eng,336,5,0,2003-07-01,Turtleback Books,2003,,,336,,,336,5,5,0,0,Douglas Adams/Christopher Cerf,Douglas Adams/Christopher Cerf,377,False
382,The Phantom Tollbooth: A Children's Play in Two Acts,Susan Nanus / Norton Juster,4.13,0573650969,9780573650963,eng,72,100,13,2011-01-12,Samuel French  Inc.,2011,,,72,,,72,100,100,13,13,Susan Nanus/Norton Juster,Susan Nanus/Norton Juster,382,False
385,On Bullshit,Harry G. Frankfurt,3.57,0691122946,9780691122946,eng,67,9358,995,2005-01-30,Princeton University Press,2005,,,67,,,67,9358,9358,995,995,Harry G. Frankfurt,Harry G. Frankfurt,385,False
386,Another Bullshit Night in Suck City,Nick Flynn,3.78,0393329402,9780393329407,eng,347,9318,907,2005-09-12,W. W. Norton & Company,2005,,,347,,,347,9318,9318,907,907,Nick Flynn,Nick Flynn,386,False
394,Lincoln at Gettysburg: The Words That Remade America,Garry Wills,4.14,0671867423,9780671867423,en-US,317,120,15,1993-06-12,Simon & Schuster,1993,,,317,,,317,120,120,15,15,Garry Wills,Garry Wills,394,False
397,The Gettysburg Address,Abraham Lincoln / Michael McCurdy,4.53,0395883970,9780395883976,eng,32,5239,76,1998-02-02,HMH Books for Young Readers,1998,,,32,,,32,5239,5239,76,76,Abraham Lincoln/Michael McCurdy,Abraham Lincoln/Michael McCurdy,397,False
399,Underworld,Don DeLillo,3.92,0684848155,9780684848150,eng,827,1505,175,1998-07-09,Scribner,1998,,,827,,,827,1505,1505,175,175,Don DeLillo,Don DeLillo,399,False
400,Libra,Don DeLillo,3.99,0140156046,9780140156041,eng,480,11857,564,1991-05-01,Penguin,1991,,,480,,,480,11857,11857,564,564,Don DeLillo,Don DeLillo,400,False
403,Americana,Don DeLillo,3.43,0140119485,9780140119480,eng,377,393,55,1989-07-06,Penguin Books,1989,,,377,,,377,393,393,55,55,Don DeLillo,Don DeLillo,403,False
404,Running Dog,Don DeLillo,3.43,0679722947,9780679722946,eng,256,1356,72,1989-07-17,Vintage Contemporaries,1989,,,256,,,256,1356,1356,72,72,Don DeLillo,Don DeLillo,404,False
406,Cosmopolis,Don DeLillo,3.22,0743244257,9780743244251,eng,224,460,41,2004-04-06,Scribner,2004,,,224,,,224,460,460,41,41,Don DeLillo,Don DeLillo,406,False
407,Great Jones Street,Don DeLillo,3.48,0140179178,9780140179170,eng,272,2492,145,1994-01-01,Penguin Books,1994,,,272,,,272,2492,2492,145,145,Don DeLillo,Don DeLillo,407,False
408,The Names,Don DeLillo,3.64,0679722955,9780679722953,eng,339,3100,212,1989-07-17,Vintage,1989,,,339,,,339,3100,3100,212,212,Don DeLillo,Don DeLillo,408,False
409,Against the Day,Thomas Pynchon,4.13,159420120X,9781594201202,eng,1085,5296,587,2006-11-21,Penguin Press,2006,,,1085,,,1085,5296,5296,587,587,Thomas Pynchon,Thomas Pynchon,409,False
410,V.,Thomas Pynchon,3.96,0060930217,9780060930219,eng,547,1415,177,2005-07-05,Harper Perennial Modern Classics,2005,,,547,,,547,1415,1415,177,177,Thomas Pynchon,Thomas Pynchon,410,False
411,The Crying of Lot 49,Thomas Pynchon,3.69,0060931671,9780060931674,eng,152,2161,230,1999-04-01,Harper Perennial,1999,,,152,,,152,2161,2161,230,230,Thomas Pynchon,Thomas Pynchon,411,False
412,Gravity's Rainbow,Thomas Pynchon,4.01,0140283382,9780140283389,eng,784,762,213,2000-01-01,Penguin Books,2000,,,784,,,784,762,762,213,213,Thomas Pynchon,Thomas Pynchon,412,False
413,Mason & Dixon,Thomas Pynchon / Christophe Claro / Brice Matthieussent,4.07,0312423209,9780312423209,eng,773,8086,602,2004-01-03,Picador USA,2004,,,773,,,773,8086,8086,602,602,Thomas Pynchon/Christophe Claro/Brice Matthieussent,Thomas Pynchon/Christophe Claro/Brice Matthieussent,413,False
414,Vineland,Thomas Pynchon,3.69,0141180633,9780141180632,en-US,385,702,69,1997-09-01,Penguin Classics,1997,,,385,,,385,702,702,69,69,Thomas Pynchon,Thomas Pynchon,414,False
415,Gravity's Rainbow,Thomas Pynchon,4.01,0143039946,9780143039945,eng,776,29764,2164,2006-10-31,Penguin Books,2006,,,776,,,776,29764,29764,2164,2164,Thomas Pynchon,Thomas Pynchon,415,False
416,Slow Learner: Early Stories,Thomas Pynchon,3.5,0316724432,9780316724432,eng,193,334,34,1985-04-30,Back Bay Books,1985,,,193,,,193,334,334,34,34,Thomas Pynchon,Thomas Pynchon,416,False
418,Been Down So Long It Looks Like Up To Me,Richard Fariña / Thomas Pynchon,3.8,0140189300,9780140189308,eng,352,2473,220,1996-08-29,Penguin Classics,1996,,,352,,,352,2473,2473,220,220,Richard Fariña/Thomas Pynchon,Richard Fariña/Thomas Pynchon,418,False
420,The Year of Magical Thinking,Joan Didion,3.89,140004314X,9781400043149,en-US,227,2656,336,2005-10-04,Knopf Publishing Group,2005,,,227,,,227,2656,2656,336,336,Joan Didion,Joan Didion,420,False
421,The White Album,Joan Didion,4.17,0374522219,9780374522216,eng,222,11889,738,1990-10-01,Farrar Straus Giroux,1990,,,222,,,222,11889,11889,738,738,Joan Didion,Joan Didion,421,False
422,A Book of Common Prayer,Joan Didion,3.8,0679754865,9780679754862,eng,272,2962,255,1995-04-11,Vintage International,1995,,,272,,,272,2962,2962,255,255,Joan Didion,Joan Didion,422,False
423,Where I Was From,Joan Didion,3.86,0679752862,9780679752868,eng,240,2842,292,2004-09-14,Vintage,2004,,,240,,,240,2842,2842,292,292,Joan Didion,Joan Didion,423,False
424,Slouching Towards Bethlehem,Joan Didion,4.21,0374521727,9780374521721,eng,238,26934,1825,1990-10-01,Farrar Straus Giroux,1990,,,238,,,238,26934,26934,1825,1825,Joan Didion,Joan Didion,424,False
425,Democracy,Joan Didion,3.81,0679754857,9780679754855,en-US,234,2070,169,1995-04-25,Vintage International,1995,,,234,,,234,2070,2070,169,169,Joan Didion,Joan Didion,425,False
426,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,Joan Didion / John Leonard,4.5,0307264874,9780307264879,eng,1122,1564,108,2006-10-17,Everyman's Library,2006,,,1122,,,1122,1564,1564,108,108,Joan Didion/John Leonard,Joan Didion/John Leonard,426,False
428,Play It As It Lays,Joan Didion / David Thomson,3.87,0374529949,9780374529949,eng,231,23656,1706,2005-11-15,Farrar  Straus and Giroux,2005,,,231,,,231,23656,23656,1706,1706,Joan Didion/David Thomson,Joan Didion/David Thomson,428,False
431,The New York Trilogy,Paul Auster / Art Spiegelman / Luc Sante,3.89,0143039830,9780143039839,eng,308,43200,1873,2006-03-28,Penguin Classics,2006,,,308,,,308,43200,43200,1873,1873,Paul Auster/Art Spiegelman/Luc Sante,Paul Auster/Art Spiegelman/Luc Sante,431,False
432,City of Glass (The New York Trilogy  #1),Paul Auster,3.79,0140097317,9780140097313,eng,203,12410,734,1987-04-07,Penguin Books,1987,,,203,,,203,12410,12410,734,734,Paul Auster,Paul Auster,432,False
434,Ghosts (The New York Trilogy  #2),Paul Auster,3.64,014009735X,9780140097351,eng,96,3672,195,1987-07-07,Penguin Books,1987,,,96,,,96,3672,3672,195,195,Paul Auster,Paul Auster,434,False
435,The Locked Room (The New York Trilogy  #3),Paul Auster,3.89,0940650762,9780940650763,eng,179,2998,164,1986-11-01,Sun and Moon Press,1986,,,179,,,179,2998,2998,164,164,Paul Auster,Paul Auster,435,False
444,Pyramids of Montauk: Explorations in Consciousness,Peter Moon / Preston B. Nichols / Nina Helms,3.89,0963188925,9780963188922,eng,256,74,2,1995-01-01,Sky Books (NY),1995,,,256,,,256,74,74,2,2,Peter Moon/Preston B. Nichols/Nina Helms,Peter Moon/Preston B. Nichols/Nina Helms,444,False
446,The Brooklyn Follies,Paul Auster,3.84,0312426232,9780312426231,eng,306,17977,1157,2006-10-17,Picador,2006,,,306,,,306,17977,17977,1157,1157,Paul Auster,Paul Auster,446,False
447,Moon Palace,Paul Auster,3.94,0140115854,9780140115857,eng,320,16099,503,1990-04-01,Penguin Books,1990,,,320,,,320,16099,16099,503,503,Paul Auster,Paul Auster,447,False
453,The Music of Chance,Paul Auster,3.9,0140154078,9780140154078,en-US,217,361,36,1991-12-01,Penguin Books,1991,,,217,,,217,361,361,36,36,Paul Auster,Paul Auster,453,False
